query_id,doc_id,page_idx,page_type,query_zh,query_en,query_source,anchor_heading,ocr_text_clean_len,page_score
auto_00423,kinova_gen3_user_guide,3,semantic,这页主要讲的是哪方面的安全说明内容？,What safety topic is mainly explained on this page?,semantic_topic,Low-level control implementation,1167,17.2
auto_00424,kinova_gen3_user_guide,12,semantic,哪一页介绍了安全说明相关内容？,Which page describes safety related information?,semantic_keyword,Description and identifi cation of the devices:,1821,16.73
auto_00425,kinova_gen3_user_guide,12,semantic,这页主要讲的是哪方面的安全说明内容？,What safety topic is mainly explained on this page?,semantic_topic,Description and identifi cation of the devices:,1821,16.73
auto_00428,kinova_gen3_user_guide,13,fact,哪一页包含参数值 20 cm？,Which page contains the specification value 20 cm?,fact_number_unit,"– risk assessment, before integration of the robot into a given",2526,16.28
auto_00426,kinova_gen3_user_guide,13,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,"– risk assessment, before integration of the robot into a given",2526,16.28
auto_00429,kinova_gen3_user_guide,14,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,torque control.,2193,15.76
auto_00430,kinova_gen3_user_guide,14,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,torque control.,2193,15.76
auto_00431,kinova_gen3_user_guide,14,fact,哪一页介绍了“torque control.”相关内容？,Which page discusses 'torque control.'?,fact_heading,torque control.,2193,15.76
auto_00434,kinova_gen3_user_guide,16,fact,哪一页包含参数值 4.0 kg？,Which page contains the specification value 4.0 kg?,fact_number_unit,• everyday robot operation,2466,17.200000000000003
auto_00432,kinova_gen3_user_guide,16,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,• everyday robot operation,2466,17.200000000000003
auto_00433,kinova_gen3_user_guide,16,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,• everyday robot operation,2466,17.200000000000003
auto_00435,kinova_gen3_user_guide,18,fact,这页中关于自由度的参数是什么？,What specification about degrees of freedom is given on this page?,fact_keyword,Robot components,920,17.58
auto_00436,kinova_gen3_user_guide,18,fact,哪一页提到了自由度相关参数？,Which page mentions degrees of freedom related specifications?,fact_page_lookup,Robot components,920,17.58
auto_00437,kinova_gen3_user_guide,18,fact,哪一页介绍了“Robot components”相关内容？,Which page discusses 'Robot components'?,fact_heading,Robot components,920,17.58
auto_00438,kinova_gen3_user_guide,19,fact,这页中关于自由度的参数是什么？,What specification about dof is given on this page?,fact_keyword,Wrist,1412,17.57
auto_00439,kinova_gen3_user_guide,19,fact,哪一页提到了自由度相关参数？,Which page mentions dof related specifications?,fact_page_lookup,Wrist,1412,17.57
auto_00440,kinova_gen3_user_guide,19,fact,哪一页介绍了“Wrist”相关内容？,Which page discusses 'Wrist'?,fact_heading,Wrist,1412,17.57
auto_00441,kinova_gen3_user_guide,20,fact,这页中关于自由度的参数是什么？,What specification about degrees of freedom is given on this page?,fact_keyword,Table 6: Base options,1511,16.259999999999998
auto_00442,kinova_gen3_user_guide,20,fact,哪一页提到了自由度相关参数？,Which page mentions degrees of freedom related specifications?,fact_page_lookup,Table 6: Base options,1511,16.259999999999998
auto_00443,kinova_gen3_user_guide,20,fact,哪一页介绍了“Table 6: Base options”相关内容？,Which page discusses 'Table 6: Base options'?,fact_heading,Table 6: Base options,1511,16.259999999999998
auto_00450,kinova_gen3_user_guide,25,fact,哪一页包含参数值 100 Mbps？,Which page contains the specification value 100 Mbps?,fact_number_unit,Actuators,1943,21.36
auto_00448,kinova_gen3_user_guide,25,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,Actuators,1943,21.36
auto_00449,kinova_gen3_user_guide,25,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,Actuators,1943,21.36
auto_00451,kinova_gen3_user_guide,26,semantic,哪一页介绍了组成部件相关内容？,Which page describes components related information?,semantic_keyword,components and connectivity as the standard interface module.,1761,16.0
auto_00452,kinova_gen3_user_guide,26,semantic,这页主要讲的是哪方面的组成部件内容？,What components topic is mainly explained on this page?,semantic_topic,components and connectivity as the standard interface module.,1761,16.0
auto_00453,kinova_gen3_user_guide,27,semantic,哪一页介绍了module相关内容？,Which page describes module related information?,semantic_keyword,It features:,735,16.16
auto_00454,kinova_gen3_user_guide,27,semantic,这页主要讲的是哪方面的module内容？,What module topic is mainly explained on this page?,semantic_topic,It features:,735,16.16
auto_00455,kinova_gen3_user_guide,28,fact,这页中关于传感器的参数是什么？,What specification about sensor is given on this page?,fact_keyword,vision module (if present) and any connected tool (e.g. gripper).,1746,15.92
auto_00456,kinova_gen3_user_guide,28,fact,哪一页提到了传感器相关参数？,Which page mentions sensor related specifications?,fact_page_lookup,vision module (if present) and any connected tool (e.g. gripper).,1746,15.92
auto_00457,kinova_gen3_user_guide,28,fact,哪一页介绍了“vision module (if present) and any conne”相关内容？,Which page discusses 'vision module (if present) and any conne'?,fact_heading,vision module (if present) and any connected tool (e.g. gripper).,1746,15.92
auto_00460,kinova_gen3_user_guide,29,fact,哪一页包含参数值 30 cm？,Which page contains the specification value 30 cm?,fact_number_unit,Depth sensor,1427,17.1
auto_00458,kinova_gen3_user_guide,29,fact,这页中关于传感器的参数是什么？,What specification about sensor is given on this page?,fact_keyword,Depth sensor,1427,17.1
auto_00459,kinova_gen3_user_guide,29,fact,哪一页提到了传感器相关参数？,Which page mentions sensor related specifications?,fact_page_lookup,Depth sensor,1427,17.1
auto_00461,kinova_gen3_user_guide,30,semantic,哪一页介绍了module相关内容？,Which page describes module related information?,semantic_keyword,"resolution,framerates (fps), and fields of view (FOV):",2308,19.25
auto_00462,kinova_gen3_user_guide,30,semantic,这页主要讲的是哪方面的module内容？,What module topic is mainly explained on this page?,semantic_topic,"resolution,framerates (fps), and fields of view (FOV):",2308,19.25
auto_00463,kinova_gen3_user_guide,31,layout,哪一页包含 7 自由度相关尺寸图？,Which page contains the 7 DoF dimensions figure?,layout_7dof,addresses:,1122,18.55
auto_00464,kinova_gen3_user_guide,31,layout,哪一页展示了“addresses:”的图示页面？,Which page visually presents 'addresses:'?,layout_heading,addresses:,1122,18.55
auto_00467,kinova_gen3_user_guide,34,fact,哪一页包含参数值 5 mm？,Which page contains the specification value 5 mm?,fact_number_unit,•Mounting plate alone (fixed base option),2500,18.11
auto_00465,kinova_gen3_user_guide,34,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,•Mounting plate alone (fixed base option),2500,18.11
auto_00466,kinova_gen3_user_guide,34,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,•Mounting plate alone (fixed base option),2500,18.11
auto_00468,kinova_gen3_user_guide,35,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,Before you begin,2235,16.09
auto_00470,kinova_gen3_user_guide,35,fact,哪一页介绍了“Before you begin”相关内容？,Which page discusses 'Before you begin'?,fact_heading,Before you begin,2235,16.09
auto_00471,kinova_gen3_user_guide,37,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,Mounting the robot on a horizontal surface without the table clamp,2298,16.42
auto_00473,kinova_gen3_user_guide,37,fact,哪一页介绍了“Mounting the robot on a horizontal surfa”相关内容？,Which page discusses 'Mounting the robot on a horizontal surfa'?,fact_heading,Mounting the robot on a horizontal surface without the table clamp,2298,16.42
auto_00475,kinova_gen3_user_guide,43,semantic,哪一页介绍了安全说明相关内容？,Which page describes safety related information?,semantic_keyword,Robot power adapter and E-stop,2347,16.439999999999998
auto_00476,kinova_gen3_user_guide,43,semantic,这页主要讲的是哪方面的安全说明内容？,What safety topic is mainly explained on this page?,semantic_topic,Robot power adapter and E-stop,2347,16.439999999999998
auto_00479,kinova_gen3_user_guide,46,semantic,哪一页介绍了状态说明相关内容？,Which page describes status related information?,semantic_keyword,Sequence step,1925,16.49
auto_00480,kinova_gen3_user_guide,46,semantic,这页主要讲的是哪方面的状态说明内容？,What status topic is mainly explained on this page?,semantic_topic,Sequence step,1925,16.49
auto_00481,kinova_gen3_user_guide,47,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,Connecting an Xbox gamepad to the robot,2431,16.91
auto_00482,kinova_gen3_user_guide,47,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,Connecting an Xbox gamepad to the robot,2431,16.91
auto_00483,kinova_gen3_user_guide,47,fact,哪一页介绍了“Connecting an Xbox gamepad to the robot”相关内容？,Which page discusses 'Connecting an Xbox gamepad to the robot'?,fact_heading,Connecting an Xbox gamepad to the robot,2431,16.91
auto_00484,kinova_gen3_user_guide,54,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,Table 16: Joint - general controls plus:,712,15.84
auto_00485,kinova_gen3_user_guide,54,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,Table 16: Joint - general controls plus:,712,15.84
auto_00486,kinova_gen3_user_guide,54,fact,哪一页介绍了“Table 16: Joint - general controls plus:”相关内容？,Which page discusses 'Table 16: Joint - general controls plus:'?,fact_heading,Table 16: Joint - general controls plus:,712,15.84
auto_00487,kinova_gen3_user_guide,55,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,Previous control mapping,706,15.76
auto_00488,kinova_gen3_user_guide,55,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,Previous control mapping,706,15.76
auto_00489,kinova_gen3_user_guide,55,fact,哪一页介绍了“Previous control mapping”相关内容？,Which page discusses 'Previous control mapping'?,fact_heading,Previous control mapping,706,15.76
auto_00490,kinova_gen3_user_guide,56,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,Previous control mapping,1206,15.76
auto_00491,kinova_gen3_user_guide,56,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,Previous control mapping,1206,15.76
auto_00492,kinova_gen3_user_guide,56,fact,哪一页介绍了“Previous control mapping”相关内容？,Which page discusses 'Previous control mapping'?,fact_heading,Previous control mapping,1206,15.76
auto_00493,kinova_gen3_user_guide,57,fact,这页中关于自由度的参数是什么？,What specification about degrees of freedom is given on this page?,fact_keyword,The two interface module buttons each offer access to one admittance mode.,2144,16.88
auto_00494,kinova_gen3_user_guide,57,fact,哪一页提到了自由度相关参数？,Which page mentions degrees of freedom related specifications?,fact_page_lookup,The two interface module buttons each offer access to one admittance mode.,2144,16.88
auto_00495,kinova_gen3_user_guide,57,fact,哪一页介绍了“The two interface module buttons each of”相关内容？,Which page discusses 'The two interface module buttons each of'?,fact_heading,The two interface module buttons each offer access to one admittance mode.,2144,16.88
auto_00498,kinova_gen3_user_guide,61,fact,哪一页包含参数值 2Nm？,Which page contains the specification value 2Nm?,fact_number_unit,Monitering,1354,20.0
auto_00496,kinova_gen3_user_guide,61,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,Monitering,1354,20.0
auto_00497,kinova_gen3_user_guide,61,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,Monitering,1354,20.0
auto_00499,kinova_gen3_user_guide,66,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,"Dimensions, specifications, and capabilities",1095,17.799999999999997
auto_00500,kinova_gen3_user_guide,66,layout,哪一页包含结构/原理示意图？,Which page contains the schematic diagram?,layout_schematic,"Dimensions, specifications, and capabilities",1095,17.799999999999997
auto_00501,kinova_gen3_user_guide,66,layout,哪一页包含 7 自由度相关尺寸图？,Which page contains the 7 DoF dimensions figure?,layout_7dof,"Dimensions, specifications, and capabilities",1095,17.799999999999997
auto_00502,kinova_gen3_user_guide,67,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,Length (mm),576,17.2
auto_00503,kinova_gen3_user_guide,67,layout,哪一页包含结构/原理示意图？,Which page contains the schematic diagram?,layout_schematic,Length (mm),576,17.2
auto_00504,kinova_gen3_user_guide,67,layout,哪一页展示了“Length (mm)”的图示页面？,Which page visually presents 'Length (mm)'?,layout_heading,Length (mm),576,17.2
auto_00505,kinova_gen3_user_guide,68,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,Figure 32: 6 DoF spherical wrist frames definition and dimensions,1365,19.0
auto_00506,kinova_gen3_user_guide,68,layout,哪一页展示了“Figure 32: 6 DoF spherical wrist frames ”的图示页面？,Which page visually presents 'Figure 32: 6 DoF spherical wrist frames '?,layout_heading,Figure 32: 6 DoF spherical wrist frames definition and dimensions,1365,19.0
auto_00509,kinova_gen3_user_guide,69,fact,哪一页包含参数值 60Hz？,Which page contains the specification value 60Hz?,fact_number_unit,Parameter,1153,21.2
auto_00507,kinova_gen3_user_guide,69,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,Parameter,1153,21.2
auto_00512,kinova_gen3_user_guide,70,fact,哪一页包含参数值 100 Mbps？,Which page contains the specification value 100 Mbps?,fact_number_unit,Parameter,959,20.8
auto_00510,kinova_gen3_user_guide,70,fact,这页中关于传感器的参数是什么？,What specification about sensor is given on this page?,fact_keyword,Parameter,959,20.8
auto_00511,kinova_gen3_user_guide,70,fact,哪一页提到了传感器相关参数？,Which page mentions sensor related specifications?,fact_page_lookup,Parameter,959,20.8
auto_00515,kinova_gen3_user_guide,71,fact,哪一页包含参数值 30 cm？,Which page contains the specification value 30 cm?,fact_number_unit,Feature,1316,19.05
auto_00513,kinova_gen3_user_guide,71,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,Feature,1316,19.05
auto_00514,kinova_gen3_user_guide,71,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,Feature,1316,19.05
auto_00516,kinova_gen3_user_guide,72,layout,哪一页是工作空间示意图页面？,Which page shows the workspace diagram?,layout_workspace,• Actuators,1241,16.09
auto_00517,kinova_gen3_user_guide,72,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,• Actuators,1241,16.09
auto_00518,kinova_gen3_user_guide,72,layout,哪一页包含 7 自由度相关尺寸图？,Which page contains the 7 DoF dimensions figure?,layout_7dof,• Actuators,1241,16.09
auto_00519,kinova_gen3_user_guide,76,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,to avoid hindering the effectiveness of the vision module depth sensors.,2008,15.92
auto_00521,kinova_gen3_user_guide,76,fact,哪一页介绍了“to avoid hindering the effectiveness of ”相关内容？,Which page discusses 'to avoid hindering the effectiveness of '?,fact_heading,to avoid hindering the effectiveness of the vision module depth sensors.,2008,15.92
auto_00522,kinova_gen3_user_guide,77,semantic,哪一页介绍了module相关内容？,Which page describes module related information?,semantic_keyword,in itself provide ingress or EMl protection.,1060,19.93
auto_00523,kinova_gen3_user_guide,77,semantic,这页主要讲的是哪方面的module内容？,What module topic is mainly explained on this page?,semantic_topic,in itself provide ingress or EMl protection.,1060,19.93
auto_00526,kinova_gen3_user_guide,79,fact,哪一页包含参数值 3 mm？,Which page contains the specification value 3 mm?,fact_number_unit,mass of mechanical interface + end effector tool,2352,16.86
auto_00524,kinova_gen3_user_guide,79,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,mass of mechanical interface + end effector tool,2352,16.86
auto_00525,kinova_gen3_user_guide,79,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,mass of mechanical interface + end effector tool,2352,16.86
auto_00527,kinova_gen3_user_guide,80,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,O-ring,1900,18.1
auto_00528,kinova_gen3_user_guide,80,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,O-ring,1900,18.1
auto_00529,kinova_gen3_user_guide,81,semantic,哪一页介绍了module相关内容？,Which page describes module related information?,semantic_keyword,ROBOTIQ,436,15.88
auto_00530,kinova_gen3_user_guide,81,semantic,这页主要讲的是哪方面的module内容？,What module topic is mainly explained on this page?,semantic_topic,ROBOTIQ,436,15.88
auto_00531,kinova_gen3_user_guide,82,semantic,哪一页介绍了操作说明相关内容？,Which page describes operation related information?,semantic_keyword,module face.,1285,16.24
auto_00532,kinova_gen3_user_guide,82,semantic,这页主要讲的是哪方面的操作说明内容？,What operation topic is mainly explained on this page?,semantic_topic,module face.,1285,16.24
auto_00533,kinova_gen3_user_guide,84,semantic,哪一页介绍了安全说明相关内容？,Which page describes safety related information?,semantic_keyword,What to do next,1499,19.12
auto_00534,kinova_gen3_user_guide,84,semantic,这页主要讲的是哪方面的安全说明内容？,What safety topic is mainly explained on this page?,semantic_topic,What to do next,1499,19.12
auto_00535,kinova_gen3_user_guide,85,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,Setting,1390,19.6
auto_00536,kinova_gen3_user_guide,85,layout,哪一页展示了“Setting”的图示页面？,Which page visually presents 'Setting'?,layout_heading,Setting,1390,19.6
auto_00539,kinova_gen3_user_guide,86,fact,哪一页包含参数值 24V？,Which page contains the specification value 24V?,fact_number_unit,pin 20,552,19.84
auto_00537,kinova_gen3_user_guide,86,fact,这页中关于传感器的参数是什么？,What specification about sensor is given on this page?,fact_keyword,pin 20,552,19.84
auto_00538,kinova_gen3_user_guide,86,fact,哪一页提到了传感器相关参数？,Which page mentions sensor related specifications?,fact_page_lookup,pin 20,552,19.84
auto_00540,kinova_gen3_user_guide,87,semantic,哪一页介绍了module相关内容？,Which page describes module related information?,semantic_keyword,Name,1084,16.24
auto_00541,kinova_gen3_user_guide,87,semantic,这页主要讲的是哪方面的module内容？,What module topic is mainly explained on this page?,semantic_topic,Name,1084,16.24
auto_00544,kinova_gen3_user_guide,88,fact,哪一页包含参数值 24V？,Which page contains the specification value 24V?,fact_number_unit,pin1,665,18.37
auto_00542,kinova_gen3_user_guide,88,fact,这页中关于传感器的参数是什么？,What specification about sensor is given on this page?,fact_keyword,pin1,665,18.37
auto_00543,kinova_gen3_user_guide,88,fact,哪一页提到了传感器相关参数？,Which page mentions sensor related specifications?,fact_page_lookup,pin1,665,18.37
auto_00545,kinova_gen3_user_guide,89,fact,这页中关于传感器的参数是什么？,What specification about sensor is given on this page?,fact_keyword,• depth,1290,16.74
auto_00546,kinova_gen3_user_guide,89,fact,哪一页提到了传感器相关参数？,Which page mentions sensor related specifications?,fact_page_lookup,• depth,1290,16.74
auto_00547,kinova_gen3_user_guide,89,fact,哪一页介绍了“• depth”相关内容？,Which page discusses '• depth'?,fact_heading,• depth,1290,16.74
auto_00548,kinova_gen3_user_guide,90,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,Concepts and terminology,1853,16.1
auto_00549,kinova_gen3_user_guide,90,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,Concepts and terminology,1853,16.1
auto_00550,kinova_gen3_user_guide,90,fact,哪一页介绍了“Concepts and terminology”相关内容？,Which page discusses 'Concepts and terminology'?,fact_heading,Concepts and terminology,1853,16.1
auto_00551,kinova_gen3_user_guide,91,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,Cartesian space,1877,15.85
auto_00552,kinova_gen3_user_guide,91,layout,哪一页包含 7 自由度相关尺寸图？,Which page contains the 7 DoF dimensions figure?,layout_7dof,Cartesian space,1877,15.85
auto_00553,kinova_gen3_user_guide,91,layout,哪一页展示了“Cartesian space”的图示页面？,Which page visually presents 'Cartesian space'?,layout_heading,Cartesian space,1877,15.85
auto_00554,kinova_gen3_user_guide,94,fact,这页中关于自由度的参数是什么？,What specification about degrees of freedom is given on this page?,fact_keyword,Protection zone,2038,17.34
auto_00555,kinova_gen3_user_guide,94,fact,哪一页提到了自由度相关参数？,Which page mentions degrees of freedom related specifications?,fact_page_lookup,Protection zone,2038,17.34
auto_00556,kinova_gen3_user_guide,94,fact,哪一页介绍了“Protection zone”相关内容？,Which page discusses 'Protection zone'?,fact_heading,Protection zone,2038,17.34
auto_00559,kinova_gen3_user_guide,99,fact,哪一页包含参数值 1 ms？,Which page contains the specification value 1 ms?,fact_number_unit,should exercise caution.,1696,17.6
auto_00557,kinova_gen3_user_guide,99,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,should exercise caution.,1696,17.6
auto_00558,kinova_gen3_user_guide,99,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,should exercise caution.,1696,17.6
auto_00560,kinova_gen3_user_guide,100,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,Method,2703,15.85
auto_00561,kinova_gen3_user_guide,100,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,Method,2703,15.85
auto_00562,kinova_gen3_user_guide,100,fact,哪一页介绍了“Method”相关内容？,Which page discusses 'Method'?,fact_heading,Method,2703,15.85
auto_00563,kinova_gen3_user_guide,101,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,Protection zones,2917,16.17
auto_00564,kinova_gen3_user_guide,101,layout,哪一页展示了“Protection zones”的图示页面？,Which page visually presents 'Protection zones'?,layout_heading,Protection zones,2917,16.17
auto_00565,kinova_gen3_user_guide,102,fact,这页中关于自由度的参数是什么？,What specification about dof is given on this page?,fact_keyword,confi gurable.,1264,18.21
auto_00566,kinova_gen3_user_guide,102,fact,哪一页提到了自由度相关参数？,Which page mentions dof related specifications?,fact_page_lookup,confi gurable.,1264,18.21
auto_00567,kinova_gen3_user_guide,102,fact,哪一页介绍了“confi gurable.”相关内容？,Which page discusses 'confi gurable.'?,fact_heading,confi gurable.,1264,18.21
auto_00568,kinova_gen3_user_guide,103,fact,这页中关于自由度的参数是什么？,What specification about dof is given on this page?,fact_keyword,Table 41: Joint speed limits (admittance and force control modes),755,17.2
auto_00569,kinova_gen3_user_guide,103,fact,哪一页提到了自由度相关参数？,Which page mentions dof related specifications?,fact_page_lookup,Table 41: Joint speed limits (admittance and force control modes),755,17.2
auto_00570,kinova_gen3_user_guide,103,fact,哪一页介绍了“Table 41: Joint speed limits (admittance”相关内容？,Which page discusses 'Table 41: Joint speed limits (admittance'?,fact_heading,Table 41: Joint speed limits (admittance and force control modes),755,17.2
auto_00571,kinova_gen3_user_guide,104,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,Table 47: joint speed limits (admittance and force control modes),1218,17.2
auto_00572,kinova_gen3_user_guide,104,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,Table 47: joint speed limits (admittance and force control modes),1218,17.2
auto_00573,kinova_gen3_user_guide,104,fact,哪一页介绍了“Table 47: joint speed limits (admittance”相关内容？,Which page discusses 'Table 47: joint speed limits (admittance'?,fact_heading,Table 47: joint speed limits (admittance and force control modes),1218,17.2
auto_00576,kinova_gen3_user_guide,105,fact,哪一页包含参数值 0.5 m？,Which page contains the specification value 0.5 m?,fact_number_unit,Limit,1828,17.85
auto_00574,kinova_gen3_user_guide,105,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,Limit,1828,17.85
auto_00575,kinova_gen3_user_guide,105,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,Limit,1828,17.85
auto_00577,kinova_gen3_user_guide,107,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,Trajectory control modes,3188,16.009999999999998
