query_id,doc_id,page_idx,page_type,query_zh,query_en,query_source,anchor_heading,ocr_text_clean_len,page_score
auto_00578,kinova_gen3_user_guide,107,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,Trajectory control modes,3188,16.009999999999998
auto_00579,kinova_gen3_user_guide,107,fact,哪一页介绍了“Trajectory control modes”相关内容？,Which page discusses 'Trajectory control modes'?,fact_heading,Trajectory control modes,3188,16.009999999999998
auto_00580,kinova_gen3_user_guide,109,layout,哪一页是工作空间示意图页面？,Which page shows the workspace diagram?,layout_workspace,individually or together.,2774,15.68
auto_00581,kinova_gen3_user_guide,109,layout,哪一页展示了“individually or together.”的图示页面？,Which page visually presents 'individually or together.'?,layout_heading,individually or together.,2774,15.68
auto_00584,kinova_gen3_user_guide,110,fact,哪一页包含参数值 1 ms？,Which page contains the specification value 1 ms?,fact_number_unit,will be applied to the tool until:,2772,17.839999999999996
auto_00582,kinova_gen3_user_guide,110,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,will be applied to the tool until:,2772,17.839999999999996
auto_00583,kinova_gen3_user_guide,110,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,will be applied to the tool until:,2772,17.839999999999996
auto_00585,kinova_gen3_user_guide,111,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,• Joint position,1777,17.759999999999998
auto_00586,kinova_gen3_user_guide,111,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,• Joint position,1777,17.759999999999998
auto_00587,kinova_gen3_user_guide,111,fact,哪一页介绍了“• Joint position”相关内容？,Which page discusses '• Joint position'?,fact_heading,• Joint position,1777,17.759999999999998
auto_00588,kinova_gen3_user_guide,114,semantic,哪一页介绍了组成部件相关内容？,Which page describes components related information?,semantic_keyword,temperature_core,1507,16.08
auto_00589,kinova_gen3_user_guide,114,semantic,这页主要讲的是哪方面的组成部件内容？,What components topic is mainly explained on this page?,semantic_topic,temperature_core,1507,16.08
auto_00590,kinova_gen3_user_guide,115,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,flags,2080,16.0
auto_00591,kinova_gen3_user_guide,115,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,flags,2080,16.0
auto_00592,kinova_gen3_user_guide,115,fact,哪一页介绍了“flags”相关内容？,Which page discusses 'flags'?,fact_heading,flags,2080,16.0
auto_00593,kinova_gen3_user_guide,120,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,Confi gurable item,1277,15.85
auto_00594,kinova_gen3_user_guide,120,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,Confi gurable item,1277,15.85
auto_00595,kinova_gen3_user_guide,120,fact,哪一页介绍了“Confi gurable item”相关内容？,Which page discusses 'Confi gurable item'?,fact_heading,Confi gurable item,1277,15.85
auto_00596,kinova_gen3_user_guide,122,fact,这页中关于传感器的参数是什么？,What specification about sensor is given on this page?,fact_keyword,Confi gurable item,1332,15.76
auto_00597,kinova_gen3_user_guide,122,fact,哪一页提到了传感器相关参数？,Which page mentions sensor related specifications?,fact_page_lookup,Confi gurable item,1332,15.76
auto_00598,kinova_gen3_user_guide,122,fact,哪一页介绍了“Confi gurable item”相关内容？,Which page discusses 'Confi gurable item'?,fact_heading,Confi gurable item,1332,15.76
auto_00599,kinova_gen3_user_guide,124,fact,这页中关于传感器的参数是什么？,What specification about sensor is given on this page?,fact_keyword,Confi gurable item,1586,17.1
auto_00600,kinova_gen3_user_guide,124,fact,哪一页提到了传感器相关参数？,Which page mentions sensor related specifications?,fact_page_lookup,Confi gurable item,1586,17.1
auto_00601,kinova_gen3_user_guide,124,fact,哪一页介绍了“Confi gurable item”相关内容？,Which page discusses 'Confi gurable item'?,fact_heading,Confi gurable item,1586,17.1
auto_00602,kinova_gen3_user_guide,125,semantic,哪一页介绍了安全说明相关内容？,Which page describes safety related information?,semantic_keyword,Table 69: Base Safety items,1043,20.56
auto_00603,kinova_gen3_user_guide,125,semantic,这页主要讲的是哪方面的安全说明内容？,What safety topic is mainly explained on this page?,semantic_topic,Table 69: Base Safety items,1043,20.56
auto_00604,kinova_gen3_user_guide,126,fact,这页中关于传感器的参数是什么？,What specification about sensor is given on this page?,fact_keyword,lower,1161,16.64
auto_00605,kinova_gen3_user_guide,126,fact,哪一页提到了传感器相关参数？,Which page mentions sensor related specifications?,fact_page_lookup,lower,1161,16.64
auto_00606,kinova_gen3_user_guide,126,fact,哪一页介绍了“lower”相关内容？,Which page discusses 'lower'?,fact_heading,lower,1161,16.64
auto_00607,kinova_gen3_user_guide,127,semantic,哪一页介绍了安全说明相关内容？,Which page describes safety related information?,semantic_keyword,lower,901,15.9
auto_00608,kinova_gen3_user_guide,127,semantic,这页主要讲的是哪方面的安全说明内容？,What safety topic is mainly explained on this page?,semantic_topic,lower,901,15.9
auto_00611,kinova_gen3_user_guide,128,fact,哪一页包含参数值 0.0A？,Which page contains the specification value 0.0A?,fact_number_unit,lower,779,20.8
auto_00609,kinova_gen3_user_guide,128,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,lower,779,20.8
auto_00610,kinova_gen3_user_guide,128,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,lower,779,20.8
auto_00612,kinova_gen3_user_guide,129,semantic,哪一页介绍了安全说明相关内容？,Which page describes safety related information?,semantic_keyword,Table 73: Interface Safety items,749,16.48
auto_00613,kinova_gen3_user_guide,129,semantic,这页主要讲的是哪方面的安全说明内容？,What safety topic is mainly explained on this page?,semantic_topic,Table 73: Interface Safety items,749,16.48
auto_00614,kinova_gen3_user_guide,131,semantic,哪一页介绍了overview相关内容？,Which page describes overview related information?,semantic_keyword,Kinova® KortexT Web App User Guide,1126,20.17
auto_00615,kinova_gen3_user_guide,131,semantic,这页主要讲的是哪方面的overview内容？,What overview topic is mainly explained on this page?,semantic_topic,Kinova® KortexT Web App User Guide,1126,20.17
auto_00616,kinova_gen3_user_guide,138,navigation,哪一页提到了紧急停止相关条目？,Which page mentions the emergency stop entry?,navigation_emstop,the mode / state:,1439,14.4
auto_00617,kinova_gen3_user_guide,138,navigation,哪一页包含“the mode / state:”这类导航信息？,Which page contains navigation information about 'the mode / state:'?,navigation_heading,the mode / state:,1439,14.4
auto_00620,kinova_gen3_user_guide,141,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,•Tool - linear and angular in tool reference frame,2054,16.97
auto_00621,kinova_gen3_user_guide,141,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,•Tool - linear and angular in tool reference frame,2054,16.97
auto_00622,kinova_gen3_user_guide,141,fact,哪一页介绍了“•Tool - linear and angular in tool refer”相关内容？,Which page discusses '•Tool - linear and angular in tool refer'?,fact_heading,•Tool - linear and angular in tool reference frame,2054,16.97
auto_00623,kinova_gen3_user_guide,144,fact,这页中关于自由度的参数是什么？,What specification about dof is given on this page?,fact_keyword,Admittance modes panel,2325,16.43
auto_00624,kinova_gen3_user_guide,144,fact,哪一页提到了自由度相关参数？,Which page mentions dof related specifications?,fact_page_lookup,Admittance modes panel,2325,16.43
auto_00625,kinova_gen3_user_guide,144,fact,哪一页介绍了“Admittance modes panel”相关内容？,Which page discusses 'Admittance modes panel'?,fact_heading,Admittance modes panel,2325,16.43
auto_00626,kinova_gen3_user_guide,146,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,Robot,1107,16.93
auto_00627,kinova_gen3_user_guide,146,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,Robot,1107,16.93
auto_00628,kinova_gen3_user_guide,146,fact,哪一页介绍了“Robot”相关内容？,Which page discusses 'Robot'?,fact_heading,Robot,1107,16.93
auto_00629,kinova_gen3_user_guide,151,semantic,哪一页介绍了安全说明相关内容？,Which page describes safety related information?,semantic_keyword,Functions,1118,15.85
auto_00630,kinova_gen3_user_guide,151,semantic,这页主要讲的是哪方面的安全说明内容？,What safety topic is mainly explained on this page?,semantic_topic,Functions,1118,15.85
auto_00631,kinova_gen3_user_guide,158,semantic,哪一页介绍了安全说明相关内容？,Which page describes safety related information?,semantic_keyword,to available Wi-Fi networks.,1177,16.009999999999998
auto_00632,kinova_gen3_user_guide,158,semantic,这页主要讲的是哪方面的安全说明内容？,What safety topic is mainly explained on this page?,semantic_topic,to available Wi-Fi networks.,1177,16.009999999999998
auto_00633,kinova_gen3_user_guide,162,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,effector.,1719,16.08
auto_00634,kinova_gen3_user_guide,162,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,effector.,1719,16.08
auto_00635,kinova_gen3_user_guide,162,fact,哪一页介绍了“effector.”相关内容？,Which page discusses 'effector.'?,fact_heading,effector.,1719,16.08
auto_00636,kinova_gen3_user_guide,165,semantic,哪一页介绍了module相关内容？,Which page describes module related information?,semantic_keyword,Actions > New Sequence,1452,15.74
auto_00637,kinova_gen3_user_guide,165,semantic,这页主要讲的是哪方面的module内容？,What module topic is mainly explained on this page?,semantic_topic,Actions > New Sequence,1452,15.74
auto_00638,kinova_gen3_user_guide,166,semantic,哪一页介绍了组成部件相关内容？,Which page describes components related information?,semantic_keyword,Creating a new sequence in teaching mode,1922,16.24
auto_00639,kinova_gen3_user_guide,166,semantic,这页主要讲的是哪方面的组成部件内容？,What components topic is mainly explained on this page?,semantic_topic,Creating a new sequence in teaching mode,1922,16.24
auto_00640,kinova_gen3_user_guide,171,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,Properties,1705,19.36
auto_00641,kinova_gen3_user_guide,171,layout,哪一页展示了“Properties”的图示页面？,Which page visually presents 'Properties'?,layout_heading,Properties,1705,19.36
auto_00642,kinova_gen3_user_guide,174,fact,这页中关于自由度的参数是什么？,What specification about degrees of freedom is given on this page?,fact_keyword,System Information,1058,17.18
auto_00643,kinova_gen3_user_guide,174,fact,哪一页提到了自由度相关参数？,Which page mentions degrees of freedom related specifications?,fact_page_lookup,System Information,1058,17.18
auto_00644,kinova_gen3_user_guide,174,fact,哪一页介绍了“System Information”相关内容？,Which page discusses 'System Information'?,fact_heading,System Information,1058,17.18
auto_00647,kinova_gen3_user_guide,175,fact,哪一页包含参数值 3M？,Which page contains the specification value 3M?,fact_number_unit,tngie nn,1087,16.93
auto_00645,kinova_gen3_user_guide,175,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,tngie nn,1087,16.93
auto_00646,kinova_gen3_user_guide,175,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,tngie nn,1087,16.93
auto_00648,kinova_gen3_user_guide,177,semantic,哪一页介绍了错误说明相关内容？,Which page describes error related information?,semantic_keyword,Robot upgrade fi les are bundled as a package (.swu fi le).,1741,17.22
auto_00649,kinova_gen3_user_guide,177,semantic,这页主要讲的是哪方面的错误说明内容？,What error topic is mainly explained on this page?,semantic_topic,Robot upgrade fi les are bundled as a package (.swu fi le).,1741,17.22
auto_00650,kinova_gen3_user_guide,181,semantic,哪一页介绍了module相关内容？,Which page describes module related information?,semantic_keyword,Kinova® KortexT Developer Guide,2001,17.1
auto_00651,kinova_gen3_user_guide,181,semantic,这页主要讲的是哪方面的module内容？,What module topic is mainly explained on this page?,semantic_topic,Kinova® KortexT Developer Guide,2001,17.1
auto_00654,kinova_gen3_user_guide,183,semantic,哪一页介绍了module相关内容？,Which page describes module related information?,semantic_keyword,control loop via a UDPTransportClient on port 10001.,2207,17.09
auto_00655,kinova_gen3_user_guide,183,semantic,这页主要讲的是哪方面的module内容？,What module topic is mainly explained on this page?,semantic_topic,control loop via a UDPTransportClient on port 10001.,2207,17.09
auto_00658,kinova_gen3_user_guide,194,fact,哪一页包含参数值 30 ms？,Which page contains the specification value 30 ms?,fact_number_unit,kinovarobotics/matlab kortex.,2008,19.05
auto_00656,kinova_gen3_user_guide,194,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,kinovarobotics/matlab kortex.,2008,19.05
auto_00659,kinova_gen3_user_guide,198,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,Interface module frame,541,17.2
auto_00660,kinova_gen3_user_guide,198,layout,哪一页包含 7 自由度相关尺寸图？,Which page contains the 7 DoF dimensions figure?,layout_7dof,Interface module frame,541,17.2
auto_00661,kinova_gen3_user_guide,198,layout,哪一页展示了“Interface module frame”的图示页面？,Which page visually presents 'Interface module frame'?,layout_heading,Interface module frame,541,17.2
auto_00662,kinova_gen3_user_guide,200,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,Interface module frame,469,17.2
auto_00663,kinova_gen3_user_guide,200,layout,哪一页展示了“Interface module frame”的图示页面？,Which page visually presents 'Interface module frame'?,layout_heading,Interface module frame,469,17.2
auto_00664,kinova_gen3_user_guide,201,fact,这页中关于传感器的参数是什么？,What specification about sensor is given on this page?,fact_keyword,Transformation,905,17.7
auto_00665,kinova_gen3_user_guide,201,fact,哪一页提到了传感器相关参数？,Which page mentions sensor related specifications?,fact_page_lookup,Transformation,905,17.7
auto_00666,kinova_gen3_user_guide,201,fact,哪一页介绍了“Transformation”相关内容？,Which page discusses 'Transformation'?,fact_heading,Transformation,905,17.7
auto_00669,kinova_gen3_user_guide,206,fact,哪一页包含参数值 90°？,Which page contains the specification value 90°?,fact_number_unit,7 DoF singular configurations,1878,17.799999999999997
auto_00667,kinova_gen3_user_guide,206,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,7 DoF singular configurations,1878,17.799999999999997
auto_00668,kinova_gen3_user_guide,206,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,7 DoF singular configurations,1878,17.799999999999997
auto_00670,kinova_gen3_user_guide,207,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,Singularity,1845,17.2
auto_00671,kinova_gen3_user_guide,207,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,Singularity,1845,17.2
auto_00672,kinova_gen3_user_guide,207,fact,哪一页介绍了“Singularity”相关内容？,Which page discusses 'Singularity'?,fact_heading,Singularity,1845,17.2
auto_00673,kinova_gen3_user_guide,215,semantic,哪一页介绍了组成部件相关内容？,Which page describes components related information?,semantic_keyword,Maintenance and troubleshooting,610,16.09
auto_00674,kinova_gen3_user_guide,215,semantic,这页主要讲的是哪方面的组成部件内容？,What components topic is mainly explained on this page?,semantic_topic,Maintenance and troubleshooting,610,16.09
auto_00677,kinova_gen3_user_guide,216,fact,哪一页包含参数值 2 mm？,Which page contains the specification value 2 mm?,fact_number_unit,screw which can be adjusted to tighten the clamp as needed.,1440,16.04
auto_00675,kinova_gen3_user_guide,216,fact,这页中关于力/力矩的参数是什么？,What specification about force is given on this page?,fact_keyword,screw which can be adjusted to tighten the clamp as needed.,1440,16.04
auto_00676,kinova_gen3_user_guide,216,fact,哪一页提到了力/力矩相关参数？,Which page mentions force related specifications?,fact_page_lookup,screw which can be adjusted to tighten the clamp as needed.,1440,16.04
auto_00678,kinova_gen3_user_guide,217,fact,这页中关于传感器的参数是什么？,What specification about sensor is given on this page?,fact_keyword,kinovarobotics.com/knowledge-hub/gen3-ultra-lightweight-robot,2158,17.65
auto_00679,kinova_gen3_user_guide,217,fact,哪一页提到了传感器相关参数？,Which page mentions sensor related specifications?,fact_page_lookup,kinovarobotics.com/knowledge-hub/gen3-ultra-lightweight-robot,2158,17.65
auto_00680,kinova_gen3_user_guide,217,fact,哪一页介绍了“kinovarobotics.com/knowledge-hub/gen3-ul”相关内容？,Which page discusses 'kinovarobotics.com/knowledge-hub/gen3-ul'?,fact_heading,kinovarobotics.com/knowledge-hub/gen3-ultra-lightweight-robot,2158,17.65
auto_00681,kinova_gen3_user_guide,218,semantic,哪一页介绍了安全说明相关内容？,Which page describes safety related information?,semantic_keyword,handling.,1327,15.93
auto_00682,kinova_gen3_user_guide,218,semantic,这页主要讲的是哪方面的安全说明内容？,What safety topic is mainly explained on this page?,semantic_topic,handling.,1327,15.93
auto_00683,kinova_gen3_user_guide,219,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,Table 115: LED interpretation,1150,15.84
auto_00685,kinova_gen3_user_guide,219,fact,哪一页介绍了“Table 115: LED interpretation”相关内容？,Which page discusses 'Table 115: LED interpretation'?,fact_heading,Table 115: LED interpretation,1150,15.84
auto_00687,robotiq_2f_manual,1,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,Revisions,923,16.0
auto_00689,robotiq_2f_manual,3,layout,哪一页展示了“4.8.4. Gripper Node”的图示页面？,Which page visually presents '4.8.4. Gripper Node'?,layout_heading,4.8.4. Gripper Node,808,17.2
auto_00691,robotiq_2f_manual,5,fact,哪一页提到了夹爪相关参数？,Which page mentions gripper related specifications?,fact_page_lookup,Revisions,1307,18.0
auto_00692,robotiq_2f_manual,5,fact,哪一页介绍了“Revisions”相关内容？,Which page discusses 'Revisions'?,fact_heading,Revisions,1307,18.0
auto_00693,robotiq_2f_manual,8,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,1. General Presentation,1278,17.84
auto_00694,robotiq_2f_manual,8,layout,哪一页展示了“1. General Presentation”的图示页面？,Which page visually presents '1. General Presentation'?,layout_heading,1. General Presentation,1278,17.84
auto_00698,robotiq_2f_manual,10,layout,哪一页展示了“1.2. 2F-85 vs. 2F-140”的图示页面？,Which page visually presents '1.2. 2F-85 vs. 2F-140'?,layout_heading,1.2. 2F-85 vs. 2F-140,565,19.4
auto_00700,robotiq_2f_manual,14,fact,哪一页提到了感知能力相关参数？,Which page mentions sensing related specifications?,fact_page_lookup,1.4. Setup and control,1149,15.84
auto_00705,robotiq_2f_manual,16,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,2.1. Warning,1463,14.42
auto_00706,robotiq_2f_manual,16,fact,哪一页介绍了“2.1. Warning”相关内容？,Which page discusses '2.1. Warning'?,fact_heading,2.1. Warning,1463,14.42
auto_00708,robotiq_2f_manual,18,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,3. Installation,939,15.44
auto_00712,robotiq_2f_manual,20,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,CONDITION,1430,18.6
auto_00716,robotiq_2f_manual,26,layout,哪一页展示了“3.5.1. Pinout Interface”的图示页面？,Which page visually presents '3.5.1. Pinout Interface'?,layout_heading,3.5.1. Pinout Interface,676,16.28
auto_00718,robotiq_2f_manual,27,layout,哪一页展示了“2-Finger Gripper”的图示页面？,Which page visually presents '2-Finger Gripper'?,layout_heading,2-Finger Gripper,521,16.919999999999998
auto_00720,robotiq_2f_manual,28,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,robot:,1454,18.04
auto_00723,robotiq_2f_manual,31,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,3.7.1. Installing URCap Package,1778,14.32
auto_00730,robotiq_2f_manual,40,fact,哪一页介绍了“4.3. Robot Output Registers & Functional”相关内容？,Which page discusses '4.3. Robot Output Registers & Functional'?,fact_heading,4.3. Robot Output Registers & Functionalities,1669,17.58
auto_00733,robotiq_2f_manual,41,fact,哪一页包含参数值 85 mm？,Which page contains the specification value 85 mm?,fact_number_unit,• Ox0 - Closing auto-release,1186,18.05
auto_00732,robotiq_2f_manual,41,fact,哪一页提到了夹爪相关参数？,Which page mentions gripper related specifications?,fact_page_lookup,• Ox0 - Closing auto-release,1186,18.05
auto_00739,robotiq_2f_manual,46,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,4.5. Picking Features,1072,17.439999999999998
auto_00740,robotiq_2f_manual,46,fact,哪一页介绍了“4.5. Picking Features”相关内容？,Which page discusses '4.5. Picking Features'?,fact_heading,4.5. Picking Features,1072,17.439999999999998
auto_00743,robotiq_2f_manual,51,fact,哪一页介绍了“4.5.2. Re-Grasp”相关内容？,Which page discusses '4.5.2. Re-Grasp'?,fact_heading,4.5.2. Re-Grasp,917,14.64
auto_00745,robotiq_2f_manual,52,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,4.5.3. Object detection,1420,15.079999999999998
auto_00746,robotiq_2f_manual,52,fact,哪一页介绍了“4.5.3. Object detection”相关内容？,Which page discusses '4.5.3. Object detection'?,fact_heading,4.5.3. Object detection,1420,15.079999999999998
auto_00749,robotiq_2f_manual,53,fact,哪一页介绍了“4.6. Control Logic”相关内容？,Which page discusses '4.6. Control Logic'?,fact_heading,4.6. Control Logic,755,15.279999999999998
auto_00753,robotiq_2f_manual,71,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,4.8.1. Gripper Dashboard,1201,16.4
auto_00755,robotiq_2f_manual,72,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,Multiple Grippers,1625,15.36
auto_00757,robotiq_2f_manual,76,layout,哪一页展示了“Dashboard”的图示页面？,Which page visually presents 'Dashboard'?,layout_heading,Dashboard,997,13.68
auto_00759,robotiq_2f_manual,78,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,4.8.3. Gripper Toolbar,1342,16.08
auto_00767,robotiq_2f_manual,92,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,Grip Check,668,14.599999999999998
auto_00774,robotiq_2f_manual,102,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,6.Specifications,585,14.51
auto_00775,robotiq_2f_manual,102,layout,哪一页展示了“6.Specifications”的图示页面？,Which page visually presents '6.Specifications'?,layout_heading,6.Specifications,585,14.51
auto_00780,robotiq_2f_manual,115,fact,哪一页包含参数值 100 mm？,Which page contains the specification value 100 mm?,fact_number_unit,6.1.2. Fingertips,1313,17.0
auto_00779,robotiq_2f_manual,115,fact,哪一页提到了力/力矩相关参数？,Which page mentions force related specifications?,fact_page_lookup,6.1.2. Fingertips,1313,17.0
auto_00783,robotiq_2f_manual,118,fact,哪一页包含参数值 85 mm？,Which page contains the specification value 85 mm?,fact_number_unit,6.2. Mechanical specifications,1202,21.6
auto_00782,robotiq_2f_manual,118,fact,哪一页提到了力/力矩相关参数？,Which page mentions force related specifications?,fact_page_lookup,6.2. Mechanical specifications,1202,21.6
auto_00785,robotiq_2f_manual,119,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,6.2.1. Payload and force,577,16.16
auto_00786,robotiq_2f_manual,119,fact,哪一页介绍了“6.2.1. Payload and force”相关内容？,Which page discusses '6.2.1. Payload and force'?,fact_heading,6.2.1. Payload and force,577,16.16
auto_00788,robotiq_2f_manual,120,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,The Gripper is self-locking.,1389,18.15
auto_00791,robotiq_2f_manual,125,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,6.2.4. Moment and force limits,961,19.62
auto_00793,robotiq_2f_manual,126,fact,哪一页包含参数值 1W？,Which page contains the specification value 1W?,fact_number_unit,6.3. Electrical specifications,188,15.160000000000002
auto_00794,robotiq_2f_manual,126,fact,哪一页介绍了“6.3. Electrical specifications”相关内容？,Which page discusses '6.3. Electrical specifications'?,fact_heading,6.3. Electrical specifications,188,15.160000000000002
auto_00796,robotiq_2f_manual,128,semantic,这页主要讲的是哪方面的维护说明内容？,What maintenance topic is mainly explained on this page?,semantic_topic,Semiannually,1144,19.12
auto_00798,robotiq_2f_manual,129,semantic,这页主要讲的是哪方面的维护说明内容？,What maintenance topic is mainly explained on this page?,semantic_topic,"Note that each screw uses a tooth lock washer, do not lose them.",1286,13.84
auto_00800,robotiq_2f_manual,130,semantic,这页主要讲的是哪方面的维护说明内容？,What maintenance topic is mainly explained on this page?,semantic_topic,7.2. Periodic inspection,1114,17.08
