query_id,query_en,query_zh,query_type,pos_doc_id,pos_page_idx,neg_doc_id,neg_page_idx,neg_source,neg_score
auto_00800,What maintenance topic is mainly explained on this page?,这页主要讲的是哪方面的维护说明内容？,semantic,robotiq_2f_manual,130,kinova_gen3_user_guide,215,vision_hard,13.0
auto_00802,What maintenance topic is mainly explained on this page?,这页主要讲的是哪方面的维护说明内容？,semantic,robotiq_2f_manual,131,kinova_gen3_user_guide,215,vision_hard,13.0
auto_00805,Which page discusses '7.4. Overhaul'?,哪一页介绍了“7.4. Overhaul”相关内容？,fact,robotiq_2f_manual,132,robotiq_2f_manual,4,vision_hard,14.9375
auto_00815,What installation topic is mainly explained on this page?,这页主要讲的是哪方面的安装说明内容？,semantic,robotiq_2f_manual,137,robotiq_hande_manual,2,vision_hard,11.875
auto_00817,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,robotiq_2f_manual,139,robotiq_2f_manual,4,vision_hard,10.5625
auto_00818,Which page discusses '10. Warranty and Patent'?,哪一页介绍了“10. Warranty and Patent”相关内容？,fact,robotiq_2f_manual,139,robotiq_hande_manual,5,vision_hard,16.25
auto_00820,What installation topic is mainly explained on this page?,这页主要讲的是哪方面的安装说明内容？,semantic,robotiq_2f_manual,144,robotiq_hande_manual,2,vision_hard,11.875
auto_00822,What operation topic is mainly explained on this page?,这页主要讲的是哪方面的操作说明内容？,semantic,robotiq_hande_manual,3,fr3_product_manual,107,vision_hard,9.625
auto_00824,Which page visually presents 'Command window'?,哪一页展示了“Command window”的图示页面？,layout,robotiq_hande_manual,4,robotiq_2f_manual,84,vision_hard,13.375
auto_00826,Which page visually presents '1.3. Setup and control'?,哪一页展示了“1.3. Setup and control”的图示页面？,layout,robotiq_hande_manual,12,robotiq_2f_manual,14,vision_hard,14.4375
auto_00827,What specification about payload is given on this page?,这页中关于额定负载的参数是什么？,fact,robotiq_hande_manual,13,ur5e_user_manual,100,vision_hard,14.0625
auto_00828,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,robotiq_hande_manual,13,robotiq_2f_manual,4,vision_hard,10.5625
auto_00831,What installation topic is mainly explained on this page?,这页主要讲的是哪方面的安装说明内容？,semantic,robotiq_hande_manual,14,robotiq_hande_manual,2,vision_hard,11.875
auto_00835,What installation topic is mainly explained on this page?,这页主要讲的是哪方面的安装说明内容？,semantic,robotiq_hande_manual,19,robotiq_hande_manual,2,vision_hard,11.875
auto_00839,Which page visually presents '3.5.3. Coupling to wrist'?,哪一页展示了“3.5.3. Coupling to wrist”的图示页面？,layout,robotiq_hande_manual,26,robotiq_2f_manual,26,vision_hard,18.125
auto_00840,What specification about payload is given on this page?,这页中关于额定负载的参数是什么？,fact,robotiq_hande_manual,28,ur5e_user_manual,100,vision_hard,14.0625
auto_00841,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,robotiq_hande_manual,28,robotiq_2f_manual,4,vision_hard,10.5625
auto_00842,Which page discusses '3.6. Installation for Universal Robots'?,哪一页介绍了“3.6. Installation for Universal Robots”相关内容？,fact,robotiq_hande_manual,28,robotiq_2f_manual,28,vision_hard,18.125
auto_00844,What installation topic is mainly explained on this page?,这页主要讲的是哪方面的安装说明内容？,semantic,robotiq_hande_manual,30,robotiq_hande_manual,2,vision_hard,11.8125
auto_00851,Which page discusses '4.3. Robot Output Registers & Functional'?,哪一页介绍了“4.3. Robot Output Registers & Functional”相关内容？,fact,robotiq_hande_manual,40,robotiq_2f_manual,40,vision_hard,18.0
auto_00854,Which page contains the specification value 50 mm?,哪一页包含参数值 50 mm？,fact,robotiq_hande_manual,41,robotiq_2f_manual,75,vision_hard,12.875
auto_00853,Which page mentions gripper related specifications?,哪一页提到了夹爪相关参数？,fact,robotiq_hande_manual,41,robotiq_2f_manual,102,vision_hard,13.4375
auto_00861,Which page discusses '4.5. Picking Features'?,哪一页介绍了“4.5. Picking Features”相关内容？,fact,robotiq_hande_manual,46,robotiq_hande_manual,3,vision_hard,16.875
auto_00864,Which page discusses 'Measured grip force for steel of specifi'?,哪一页介绍了“Measured grip force for steel of specifi”相关内容？,fact,robotiq_hande_manual,47,robotiq_2f_manual,48,vision_hard,14.5
auto_00865,What specification about payload is given on this page?,这页中关于额定负载的参数是什么？,fact,robotiq_hande_manual,48,ur5e_user_manual,100,vision_hard,14.0625
auto_00866,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,robotiq_hande_manual,48,robotiq_2f_manual,4,vision_hard,10.5625
auto_00867,Which page discusses '4.5.3. Object detection'?,哪一页介绍了“4.5.3. Object detection”相关内容？,fact,robotiq_hande_manual,48,robotiq_2f_manual,52,vision_hard,17.375
auto_00870,Which page discusses '4.6. Control Logic Example'?,哪一页介绍了“4.6. Control Logic Example”相关内容？,fact,robotiq_hande_manual,49,robotiq_hande_manual,3,vision_hard,17.875
auto_00872,Which page mentions gripper related specifications?,哪一页提到了夹爪相关参数？,fact,robotiq_hande_manual,50,robotiq_2f_manual,102,vision_hard,13.4375
auto_00873,Which page discusses '4.7. Modbus RTU Communication'?,哪一页介绍了“4.7. Modbus RTU Communication”相关内容？,fact,robotiq_hande_manual,50,robotiq_hande_manual,3,vision_hard,18.625
auto_00879,What installation topic is mainly explained on this page?,这页主要讲的是哪方面的安装说明内容？,semantic,robotiq_hande_manual,68,robotiq_hande_manual,2,vision_hard,11.8125
auto_00881,What installation topic is mainly explained on this page?,这页主要讲的是哪方面的安装说明内容？,semantic,robotiq_hande_manual,70,robotiq_hande_manual,2,vision_hard,11.875
auto_00883,Which page visually presents 'Dashboard'?,哪一页展示了“Dashboard”的图示页面？,layout,robotiq_hande_manual,74,robotiq_hande_manual,72,vision_hard,12.0
auto_00885,What installation topic is mainly explained on this page?,这页主要讲的是哪方面的安装说明内容？,semantic,robotiq_hande_manual,76,robotiq_hande_manual,2,vision_hard,11.875
auto_00895,What installation topic is mainly explained on this page?,这页主要讲的是哪方面的安装说明内容？,semantic,robotiq_hande_manual,92,robotiq_hande_manual,2,vision_hard,11.875
auto_00904,What specification about force is given on this page?,这页中关于力/力矩的参数是什么？,fact,robotiq_hande_manual,112,ur5e_user_manual,234,vision_hard,12.3125
auto_00905,Which page mentions force related specifications?,哪一页提到了力/力矩相关参数？,fact,robotiq_hande_manual,112,robotiq_2f_manual,4,vision_hard,9.0625
auto_00906,Which page discusses '6.1.2. Fingers and fingertips'?,哪一页介绍了“6.1.2. Fingers and fingertips”相关内容？,fact,robotiq_hande_manual,112,robotiq_hande_manual,4,vision_hard,18.0
auto_00909,Which page contains the specification value 50mm?,哪一页包含参数值 50mm？,fact,robotiq_hande_manual,116,robotiq_2f_manual,75,vision_hard,12.75
auto_00907,What specification about payload is given on this page?,这页中关于额定负载的参数是什么？,fact,robotiq_hande_manual,116,ur5e_user_manual,100,vision_hard,14.0625
auto_00908,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,robotiq_hande_manual,116,robotiq_2f_manual,4,vision_hard,10.5625
auto_00912,Which page contains the specification value 3.3 kg?,哪一页包含参数值 3.3 kg？,fact,robotiq_hande_manual,117,robotiq_hande_manual,116,vision_hard,12.875
auto_00910,What specification about payload is given on this page?,这页中关于额定负载的参数是什么？,fact,robotiq_hande_manual,117,ur5e_user_manual,100,vision_hard,14.0625
auto_00911,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,robotiq_hande_manual,117,robotiq_2f_manual,4,vision_hard,10.5625
auto_00915,Which page contains the specification value 3kg?,哪一页包含参数值 3kg？,fact,robotiq_hande_manual,119,ur5e_user_manual,95,vision_hard,11.5
auto_00913,What specification about payload is given on this page?,这页中关于额定负载的参数是什么？,fact,robotiq_hande_manual,119,ur5e_user_manual,100,vision_hard,14.0625
auto_00914,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,robotiq_hande_manual,119,robotiq_2f_manual,4,vision_hard,10.5625
auto_00918,Which page contains the specification value 2.65 Nm?,哪一页包含参数值 2.65 Nm？,fact,robotiq_hande_manual,122,robotiq_2f_manual,125,vision_hard,13.4375
auto_00916,What specification about payload is given on this page?,这页中关于额定负载的参数是什么？,fact,robotiq_hande_manual,122,ur5e_user_manual,100,vision_hard,14.0625
auto_00917,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,robotiq_hande_manual,122,robotiq_2f_manual,4,vision_hard,10.5625
auto_00919,Which page contains the specification value 1W?,哪一页包含参数值 1W？,fact,robotiq_hande_manual,123,robotiq_2f_manual,126,vision_hard,10.8125
auto_00920,Which page discusses '6.3. Electrical specifications'?,哪一页介绍了“6.3. Electrical specifications”相关内容？,fact,robotiq_hande_manual,123,robotiq_2f_manual,4,vision_hard,16.125
auto_00922,What maintenance topic is mainly explained on this page?,这页主要讲的是哪方面的维护说明内容？,semantic,robotiq_hande_manual,124,kinova_gen3_user_guide,215,vision_hard,13.0
auto_00924,What maintenance topic is mainly explained on this page?,这页主要讲的是哪方面的维护说明内容？,semantic,robotiq_hande_manual,125,kinova_gen3_user_guide,215,vision_hard,13.0
auto_00926,What maintenance topic is mainly explained on this page?,这页主要讲的是哪方面的维护说明内容？,semantic,robotiq_hande_manual,127,kinova_gen3_user_guide,215,vision_hard,13.0
auto_00928,What maintenance topic is mainly explained on this page?,这页主要讲的是哪方面的维护说明内容？,semantic,robotiq_hande_manual,128,kinova_gen3_user_guide,215,vision_hard,13.0
auto_00937,What specification about payload is given on this page?,这页中关于额定负载的参数是什么？,fact,robotiq_hande_manual,134,ur5e_user_manual,100,vision_hard,14.0
auto_00938,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,robotiq_hande_manual,134,robotiq_2f_manual,4,vision_hard,10.5625
auto_00939,Which page discusses '10. Warranty and Patent'?,哪一页介绍了“10. Warranty and Patent”相关内容？,fact,robotiq_hande_manual,134,robotiq_hande_manual,5,vision_hard,16.25
auto_00941,What installation topic is mainly explained on this page?,这页主要讲的是哪方面的安装说明内容？,semantic,robotiq_hande_manual,137,robotiq_hande_manual,2,vision_hard,11.875
auto_00946,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,5,robotiq_2f_manual,4,vision_hard,10.5625
auto_00947,Which page discusses '6.4. Starting the Robot Arm'?,哪一页介绍了“6.4. Starting the Robot Arm”相关内容？,fact,ur5e_user_manual,5,ur5e_user_manual,51,vision_hard,18.25
auto_00951,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,16,robotiq_2f_manual,4,vision_hard,10.5625
auto_00954,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,17,robotiq_2f_manual,4,vision_hard,10.5625
auto_00955,Which page discusses '2.Your Robot'?,哪一页介绍了“2.Your Robot”相关内容？,fact,ur5e_user_manual,17,ur5e_user_manual,12,vision_hard,13.875
auto_00957,What installation topic is mainly explained on this page?,这页主要讲的是哪方面的安装说明内容？,semantic,ur5e_user_manual,25,robotiq_hande_manual,2,vision_hard,11.8125
auto_00961,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,ur5e_user_manual,30,robotiq_2f_manual,4,vision_hard,8.875
auto_00965,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,ur5e_user_manual,34,robotiq_2f_manual,4,vision_hard,10.3125
auto_00966,Which page discusses '5. Assembly and Mounting'?,哪一页介绍了“5. Assembly and Mounting”相关内容？,fact,ur5e_user_manual,34,ur5e_user_manual,4,vision_hard,15.75
auto_00968,Which page visually presents '5. Assembly and Mounting'?,哪一页展示了“5. Assembly and Mounting”的图示页面？,layout,ur5e_user_manual,35,ur5e_user_manual,34,vision_hard,15.0625
auto_00970,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,ur5e_user_manual,37,robotiq_2f_manual,4,vision_hard,10.3125
auto_00971,Which page discusses '5. Assembly and Mounting'?,哪一页介绍了“5. Assembly and Mounting”相关内容？,fact,ur5e_user_manual,37,ur5e_user_manual,34,vision_hard,15.8125
auto_00973,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,ur5e_user_manual,38,robotiq_2f_manual,4,vision_hard,10.3125
auto_00975,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,ur5e_user_manual,42,fr3_product_manual,82,vision_hard,11.25
auto_00976,Which page visually presents '5. Assembly and Mounting'?,哪一页展示了“5. Assembly and Mounting”的图示页面？,layout,ur5e_user_manual,42,ur5e_user_manual,34,vision_hard,15.0625
auto_00977,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,ur5e_user_manual,43,ur5e_user_manual,42,vision_hard,11.375
auto_00978,Which page visually presents '5. Assembly and Mounting'?,哪一页展示了“5. Assembly and Mounting”的图示页面？,layout,ur5e_user_manual,43,ur5e_user_manual,34,vision_hard,15.0625
auto_00980,Which page visually presents '5. Assembly and Mounting'?,哪一页展示了“5. Assembly and Mounting”的图示页面？,layout,ur5e_user_manual,44,ur5e_user_manual,34,vision_hard,15.0625
auto_00982,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,ur5e_user_manual,47,robotiq_2f_manual,4,vision_hard,8.875
auto_00983,Which page discusses '5. Assembly and Mounting'?,哪一页介绍了“5. Assembly and Mounting”相关内容？,fact,ur5e_user_manual,47,ur5e_user_manual,34,vision_hard,15.8125
auto_00987,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,54,robotiq_2f_manual,4,vision_hard,10.5625
auto_00996,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,ur5e_user_manual,62,fr3_product_manual,50,vision_hard,10.0625
auto_01000,Which page contains the specification value 24V?,哪一页包含参数值 24V？,fact,ur5e_user_manual,67,ur5e_user_manual,68,vision_hard,13.4375
auto_01002,Which page contains the specification value 10 A?,哪一页包含参数值 10 A？,fact,ur5e_user_manual,68,robotiq_2f_manual,126,vision_hard,12.9375
auto_01006,Which page contains the specification value 24V?,哪一页包含参数值 24V？,fact,ur5e_user_manual,70,ur5e_user_manual,68,vision_hard,13.4375
auto_01005,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,70,robotiq_2f_manual,4,vision_hard,10.5625
auto_01014,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,83,robotiq_2f_manual,4,vision_hard,10.5625
auto_01015,Which page discusses '7.7.2. I/O Setup'?,哪一页介绍了“7.7.2. I/O Setup”相关内容？,fact,ur5e_user_manual,83,ur5e_user_manual,5,vision_hard,17.875
auto_01018,Which page contains the specification value 10V?,哪一页包含参数值 10V？,fact,ur5e_user_manual,87,ur5e_user_manual,68,vision_hard,11.6875
auto_01017,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,ur5e_user_manual,87,fr3_product_manual,50,vision_hard,10.0625
auto_01019,Which page contains the specification value 12V?,哪一页包含参数值 12V？,fact,ur5e_user_manual,91,ur5e_user_manual,135,vision_hard,12.75
auto_01020,Which page discusses '7.11. Remote ON/OFF control'?,哪一页介绍了“7.11. Remote ON/OFF control”相关内容？,fact,ur5e_user_manual,91,ur5e_user_manual,5,vision_hard,19.125
auto_01023,Which page contains the specification value 0V?,哪一页包含参数值 0V？,fact,ur5e_user_manual,93,ur5e_user_manual,68,vision_hard,12.5
auto_01021,What specification about sensor is given on this page?,这页中关于传感器的参数是什么？,fact,ur5e_user_manual,93,intel_realsense_d400_datasheet,35,vision_hard,14.0
auto_01022,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,ur5e_user_manual,93,kinova_gen3_user_guide,2,vision_hard,11.25
auto_01027,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,95,robotiq_2f_manual,4,vision_hard,10.5625
auto_01028,Which page discusses '7.12.2. Maximum Payload'?,哪一页介绍了“7.12.2. Maximum Payload”相关内容？,fact,ur5e_user_manual,95,robotiq_2f_manual,4,vision_hard,17.125
auto_01030,Which page visually presents '7.12.3. Securing Tool'?,哪一页展示了“7.12.3. Securing Tool”的图示页面？,layout,ur5e_user_manual,97,ur5e_user_manual,5,vision_hard,16.5
auto_01032,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,98,robotiq_2f_manual,4,vision_hard,10.5625
auto_01036,Which page contains the specification value 0.000 kg?,哪一页包含参数值 0.000 kg？,fact,ur5e_user_manual,100,fr3_product_manual,49,vision_hard,13.75
auto_01034,What specification about payload is given on this page?,这页中关于额定负载的参数是什么？,fact,ur5e_user_manual,100,kinova_gen3_user_guide,74,vision_hard,13.5
auto_01035,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,100,robotiq_2f_manual,4,vision_hard,10.5625
auto_01037,Which page contains the specification value 12V?,哪一页包含参数值 12V？,fact,ur5e_user_manual,103,ur5e_user_manual,135,vision_hard,12.75
auto_01038,Which page discusses '7.12.5. Tooll/O Installation Specificati'?,哪一页介绍了“7.12.5. Tooll/O Installation Specificati”相关内容？,fact,ur5e_user_manual,103,ur5e_user_manual,5,vision_hard,16.5
auto_01040,Which page discusses '7.12.7.Tool Digital Outputs'?,哪一页介绍了“7.12.7.Tool Digital Outputs”相关内容？,fact,ur5e_user_manual,105,ur5e_user_manual,5,vision_hard,17.625
auto_01041,Which page contains the specification value 10V?,哪一页包含参数值 10V？,fact,ur5e_user_manual,106,ur5e_user_manual,68,vision_hard,11.6875
auto_01042,Which page discusses '7.12.8. Tool Digital Inputs'?,哪一页介绍了“7.12.8. Tool Digital Inputs”相关内容？,fact,ur5e_user_manual,106,ur5e_user_manual,105,vision_hard,18.0
auto_01045,Which page contains the specification value 2ms?,哪一页包含参数值 2ms？,fact,ur5e_user_manual,107,fr3_product_manual,196,vision_hard,11.25
auto_01043,What specification about sensor is given on this page?,这页中关于传感器的参数是什么？,fact,ur5e_user_manual,107,intel_realsense_d400_datasheet,35,vision_hard,14.0
auto_01044,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,ur5e_user_manual,107,kinova_gen3_user_guide,2,vision_hard,11.25
auto_01047,Which page visually presents '8. First Time Use'?,哪一页展示了“8. First Time Use”的图示页面？,layout,ur5e_user_manual,108,ur5e_user_manual,5,vision_hard,14.5
auto_01052,Which page contains the specification value 142.44 mm?,哪一页包含参数值 142.44 mm？,fact,ur5e_user_manual,132,ur5e_user_manual,130,vision_hard,14.5625
auto_01051,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,132,robotiq_2f_manual,4,vision_hard,10.5625
auto_01054,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,ur5e_user_manual,135,robotiq_2f_manual,15,vision_hard,12.5
auto_01056,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,ur5e_user_manual,136,robotiq_2f_manual,4,vision_hard,8.9375
auto_01057,Which page discusses '8.3.1. Configurable Safety Functions'?,哪一页介绍了“8.3.1. Configurable Safety Functions”相关内容？,fact,ur5e_user_manual,136,ur5e_user_manual,6,vision_hard,18.625
auto_01059,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,ur5e_user_manual,137,robotiq_2f_manual,15,vision_hard,12.5
auto_01063,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,ur5e_user_manual,147,robotiq_2f_manual,15,vision_hard,12.5
auto_01068,Which page contains the specification value 300 ms?,哪一页包含参数值 300 ms？,fact,ur5e_user_manual,149,fr3_product_manual,196,vision_hard,12.5
auto_01067,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,149,robotiq_2f_manual,4,vision_hard,10.5625
auto_01080,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,ur5e_user_manual,179,robotiq_2f_manual,15,vision_hard,12.5
auto_01081,Which page mentions the emergency stop entry?,哪一页提到了紧急停止相关条目？,navigation,ur5e_user_manual,183,kinova_gen3_user_guide,138,vision_hard,12.5625
auto_01082,Which page contains navigation information about '11. Emergency Events'?,哪一页包含“11. Emergency Events”这类导航信息？,navigation,ur5e_user_manual,183,ur5e_user_manual,7,vision_hard,16.875
auto_01084,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,ur5e_user_manual,184,robotiq_2f_manual,4,vision_hard,10.3125
auto_01085,Which page discusses '11. Emergency Events'?,哪一页介绍了“11. Emergency Events”相关内容？,fact,ur5e_user_manual,184,ur5e_user_manual,7,vision_hard,15.5625
auto_01088,Which page contains the specification value 250 mm?,哪一页包含参数值 250 mm？,fact,ur5e_user_manual,185,robotiq_2f_manual,118,vision_hard,12.6875
auto_01087,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,ur5e_user_manual,185,robotiq_2f_manual,4,vision_hard,8.9375
auto_01090,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,ur5e_user_manual,187,robotiq_2f_manual,15,vision_hard,12.5
auto_01093,Which page contains the specification value 0kg?,哪一页包含参数值 0kg？,fact,ur5e_user_manual,190,ur5e_user_manual,95,vision_hard,12.125
auto_01092,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,190,robotiq_2f_manual,4,vision_hard,10.5625
auto_01097,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,200,robotiq_2f_manual,4,vision_hard,10.5625
auto_01098,Which page discusses '13. Maintenance and Repair'?,哪一页介绍了“13. Maintenance and Repair”相关内容？,fact,ur5e_user_manual,200,ur5e_user_manual,7,vision_hard,16.125
auto_01106,What components topic is mainly explained on this page?,这页主要讲的是哪方面的组成部件内容？,semantic,ur5e_user_manual,209,kinova_gen3_user_guide,75,vision_hard,10.9375
auto_01107,What specification about end effector is given on this page?,这页中关于末端执行器的参数是什么？,fact,ur5e_user_manual,210,ur5e_user_manual,92,vision_hard,16.5
auto_01108,Which page mentions end effector related specifications?,哪一页提到了末端执行器相关参数？,fact,ur5e_user_manual,210,fr3_operating_manual,91,vision_hard,12.5625
auto_01109,Which page discusses '15. Risk Assessment'?,哪一页介绍了“15. Risk Assessment”相关内容？,fact,ur5e_user_manual,210,ur5e_user_manual,7,vision_hard,14.125
auto_01111,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,ur5e_user_manual,211,robotiq_2f_manual,4,vision_hard,8.9375
auto_01112,Which page discusses '15. Risk Assessment'?,哪一页介绍了“15. Risk Assessment”相关内容？,fact,ur5e_user_manual,211,ur5e_user_manual,210,vision_hard,14.375
auto_01114,Which page visually presents '15. Risk Assessment'?,哪一页展示了“15. Risk Assessment”的图示页面？,layout,ur5e_user_manual,213,ur5e_user_manual,210,vision_hard,13.4375
auto_01117,Which page contains the specification value 5kg?,哪一页包含参数值 5kg？,fact,ur5e_user_manual,214,ur5e_user_manual,218,vision_hard,12.125
auto_01116,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,214,robotiq_2f_manual,4,vision_hard,10.5625
auto_01119,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,215,robotiq_2f_manual,4,vision_hard,10.5625
auto_01122,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,216,robotiq_2f_manual,4,vision_hard,10.5625
auto_01125,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,217,robotiq_2f_manual,4,vision_hard,10.5625
auto_01128,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,ur5e_user_manual,233,robotiq_2f_manual,4,vision_hard,10.3125
auto_01129,Which page discusses '20. Safety Functions Table'?,哪一页介绍了“20. Safety Functions Table”相关内容？,fact,ur5e_user_manual,233,ur5e_user_manual,7,vision_hard,16.0
auto_01131,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,ur5e_user_manual,234,robotiq_2f_manual,4,vision_hard,10.3125
auto_01134,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,ur5e_user_manual,238,robotiq_2f_manual,15,vision_hard,12.5
auto_01136,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,ur5e_user_manual,239,robotiq_2f_manual,15,vision_hard,12.5
